Date;B1_N;B1_Q;B2_N;B2_Q;OVK_Q;B1_N_Aver;B2_N_Aver;Month;Year;T;TEC_Q_Aver;TEC_N_Aver;B1_GT11_N;B1_GT12_N;B2_GT21_N;B2_GT22_N;B1_PT10_N;B2_PT20_N
09.09.2017;96.47;0;3767.04;0;621;4.019583333;156.9597917;9;2017;13.5;25.875;160.979375;;;;;;
10.09.2017;145.64;0;3501.19;0;609;6.068333333;145.8827083;9;2017;16.5;25.375;151.9510417;;;;;;
11.09.2017;196.68;0;3639.28;0;623;8.195;151.6366667;9;2017;15.9;25.95833333;159.8316667;;;;;;
12.09.2017;0;0;3827.27;0;624;0;159.469375;9;2017;16.7;26;159.469375;;;;;;
13.09.2017;0;0;3864.23;0;616;0;161.0095833;9;2017;14.6;25.66666667;161.0095833;;;;;;
14.09.2017;0;0;3930.09;351;243;0;163.7535417;9;2017;14;24.75;163.7535417;;;;;;
15.09.2017;442.71;0;3743.74;409;236;18.44625;155.9891667;9;2017;12.9;26.875;174.4354167;;;;;;
16.09.2017;602.1;0;3888.23;807;522;25.08729167;162.0095833;9;2017;12.8;55.375;187.096875;;;;;;
17.09.2017;0;0;3825.08;463;716;0;159.3783333;9;2017;12.6;49.125;159.3783333;;;;;;
18.09.2017;2813.97;240;3789.78;458;627;117.2485417;157.9072917;9;2017;9.9;55.20833333;275.1558333;;;;;;
19.09.2017;3975.76;304;4047.81;342;636;165.6566667;168.6585417;9;2017;10.6;53.41666667;334.3152083;;;;;;
20.09.2017;3928.32;451;4029.36;279;724;163.68;167.89;9;2017;11.1;60.58333333;331.57;;;;;;
21.09.2017;4195.85;626;4072.62;504;623;174.8270833;169.6922917;9;2017;12.4;73.04166667;344.519375;;;;;;
22.09.2017;4263.77;666;4167.08;545;626;177.6570833;173.6283333;9;2017;11.8;76.54166667;351.2854167;;;;;;
23.09.2017;98.28;0;4130.37;1415;584;4.094791667;172.09875;9;2017;12.6;83.29166667;176.1935417;;;;;;
24.09.2017;0;0;4073.82;1111;730;0;169.7422917;9;2017;12.6;76.70833333;169.7422917;;;;;;
25.09.2017;0;0;3917.69;1300;612;0;163.2370833;9;2017;12.8;79.66666667;163.2370833;;;;;;
26.09.2017;2717.86;431;3811.02;1065;169;113.2439583;158.7922917;9;2017;11.7;69.375;272.03625;;;;;;
27.09.2017;3868.73;792;3892.86;771;349;161.1970833;162.2025;9;2017;10.4;79.66666667;323.3995833;;;;;;
28.09.2017;4005.66;1267;2129.16;409;552;166.9025;88.715;9;2017;9.9;92.83333333;255.6175;;;;;;
29.09.2017;4274.24;1292;2005.64;523;654;178.093125;83.56833333;9;2017;8.8;102.875;261.6614583;;;;;;
30.09.2017;4261.75;1984;0;0;600;177.5727083;0;9;2017;8.8;107.6666667;177.5727083;;;;;;
01.10.2017;4031.89;2669;0;0;0;167.9952083;0;10;2017;8.9;111.2083333;167.9952083;;;;;;
02.10.2017;3975.53;2649;0;0;326;165.6470833;0;10;2017;7.8;123.9583333;165.6470833;;;;;;
03.10.2017;4000.11;2434;0;0;1265;166.67125;0;10;2017;7.9;154.125;166.67125;;;;;;
04.10.2017;3954.63;2025;0;0;1828;164.7760417;0;10;2017;8.8;160.5416667;164.7760417;;;;;;
05.10.2017;3890.11;1685;0;0;2267;162.0877083;0;10;2017;9.2;164.6666667;162.0877083;;;;;;
06.10.2017;4091.85;1629;182.27;0;2244;170.4935417;7.594583333;10;2017;7.6;161.375;178.088125;;;;;;
07.10.2017;3576.93;2292;457.69;0;1895;149.0385417;19.07041667;10;2017;8.6;174.4583333;168.1089583;;;;;;
08.10.2017;3632.01;2106;0;0;1849;151.3335417;0;10;2017;8.9;164.7916667;151.3335417;;;;;;
09.10.2017;3447.75;2094;0;0;1871;143.6560417;0;10;2017;8.7;165.2083333;143.6560417;;;;;;
10.10.2017;3397.57;2046;0;0;2004;141.5654167;0;10;2017;9.1;168.75;141.5654167;;;;;;
11.10.2017;3763.29;1942;0;0;3356;156.8035417;0;10;2017;8;220.75;156.8035417;;;;;;
12.10.2017;3681.13;2081;0;0;3219;153.3804167;0;10;2017;7.9;220.8333333;153.3804167;;;;;;
13.10.2017;3850.24;2131;0;0;3293;160.4266667;0;10;2017;7.1;226;160.4266667;;;;;;
14.10.2017;3493.49;2228;0;0;3195;145.561875;0;10;2017;6.5;225.9583333;145.561875;;;;;;
15.10.2017;3619.47;2217;0;0;3591;150.81125;0;10;2017;6.3;242;150.81125;;;;;;
16.10.2017;3582.15;2224;0;0;4281;149.2560417;0;10;2017;7.6;271.0416667;149.2560417;;;;;;
17.10.2017;3604.83;2197;0;0;4344;150.20125;0;10;2017;8.9;272.5416667;150.20125;;;;;;
18.10.2017;3674.8;2010;0;0;4715;153.1164583;0;10;2017;9;280.2083333;153.1164583;;;;;;
19.10.2017;2626.91;1293;0;0;5579;109.454375;0;10;2017;6.2;286.3333333;109.454375;;;;;;
20.10.2017;3772.62;2392;0;0;4645;157.1925;0;10;2017;4.4;293.2083333;157.1925;;;;;;
21.10.2017;3938.27;2659;0;0;4267;164.0945833;0;10;2017;2;288.5833333;164.0945833;;;;;;
22.10.2017;3925.2;2275;2680.16;955;3652;163.55;111.6733333;10;2017;1.6;286.75;275.2233333;;;;;;
23.10.2017;3316.91;2370;2735.53;2050;2978;138.2045833;113.9804167;10;2017;0.8;308.25;252.185;;;;;;
24.10.2017;3898.01;2313;3695.94;2124;3238;162.416875;153.9972917;10;2017;2;319.7916667;316.4141667;;;;;;
25.10.2017;3635.62;2546;3858.09;2460;2306;151.4839583;160.75375;10;2017;-0.2;304.6666667;312.2377083;;;;;;
26.10.2017;3945.02;2357;3950.78;2381;1896;164.375625;164.615625;10;2017;-0.3;276.4166667;328.99125;;;;;;
27.10.2017;4095.93;2439;4066.2;2448;1944;170.66375;169.425;10;2017;0.7;284.625;340.08875;;;;;;
28.10.2017;3919.86;2040;3884.98;982;2211;163.3275;161.8741667;10;2017;1;218.0416667;325.2016667;;;;;;
29.10.2017;3540.26;1341;3521.43;1012;3323;147.510625;146.7260417;10;2017;2.1;236.5;294.2366667;;;;;;
30.10.2017;3782.1;1973;3758.09;1843;3104;157.5872917;156.5870833;10;2017;3.8;288.3333333;314.174375;;;;;;
31.10.2017;3901;2015;3878.49;2218;2494;162.5416667;161.60375;10;2017;1.5;280.2916667;324.1454167;;;;;;
01.11.2017;4032.18;2267;4004.29;2432;1597;168.0075;166.8454167;11;2017;-1.7;262.3333333;334.8529167;;;;;;
02.11.2017;3930.95;2315;3925.82;2041;1946;163.7895833;163.5758333;11;2017;-2.5;262.5833333;327.3654167;;;;;;
03.11.2017;3775.65;2079;3765.93;1927;2778;157.31875;156.9135417;11;2017;-1.1;282.6666667;314.2322917;;;;;;
04.11.2017;3712.62;2329;3720.66;2219;2734;154.6925;155.0272917;11;2017;3.7;303.4166667;309.7197917;;;;;;
05.11.2017;3435.99;2455;3417.83;2302;1997;143.1660417;142.4095833;11;2017;7.1;281.4166667;285.575625;;;;;;
06.11.2017;3774.63;2413;108.67;10;3880;157.27625;4.527916667;11;2017;6.4;262.625;161.8041667;;;;;;
07.11.2017;3913.23;2381;1490.97;644;3222;163.0510417;62.12354167;11;2017;4.9;260.2916667;225.1745833;;;;;;
08.11.2017;3566.48;2477;3555.13;2417;1677;148.603125;148.1302083;11;2017;3.2;273.7916667;296.7333333;;;;;;
09.11.2017;3744.2;2579;3749.47;2532;998;156.0083333;156.2279167;11;2017;3.9;254.5416667;312.23625;;;;;;
10.11.2017;3865.92;2415;3868.02;2496;901;161.08;161.1675;11;2017;4;242.1666667;322.2475;;;;;;
11.11.2017;3783.5;2140;3787.34;2108;1610;157.6458333;157.805625;11;2017;5.3;244.0833333;315.4514583;;;;;;
12.11.2017;2115.03;1018;3740.02;2141;2808;88.12625;155.8341667;11;2017;3.5;248.625;243.9604167;;;;;;
13.11.2017;3453.28;1891;3813.85;2221;1971;143.8864583;158.9102083;11;2017;4;253.4583333;302.7966667;;;;;;
14.11.2017;3764.21;2470;3772.94;2259;1341;156.8420833;157.205625;11;2017;2.1;252.9166667;314.0477083;;;;;;
15.11.2017;3621.61;2488;3608.89;2403;1263;150.9002083;150.3702083;11;2017;2.6;256.4166667;301.2704167;;;;;;
16.11.2017;3122.97;2542;3143.82;2325;1379;130.12375;130.9925;11;2017;3;260.25;261.11625;;;;;;
17.11.2017;3342.64;2561;3250.23;2341;1031;139.2764583;135.4260417;11;2017;3.7;247.2083333;274.7025;;;;;;
18.11.2017;3679.43;2418;3752.31;2351;1070;153.309375;156.3460417;11;2017;5;243.2916667;309.6554167;;;;;;
19.11.2017;3620.49;2528;3511.89;2349;1074;150.8535417;146.3285417;11;2017;3.1;247.9583333;297.1820833;;;;;;
20.11.2017;3467.74;2394;3445.41;2250;1716;144.4891667;143.5585417;11;2017;1.4;265;288.0477083;;;;;;
21.11.2017;3587.59;2318;3596.18;2279;2111;149.4827083;149.8408333;11;2017;1.7;279.5;299.3235417;;;;;;
22.11.2017;3582.7;2597;3604.31;2380;1824;149.2791667;150.1795833;11;2017;0.8;283.375;299.45875;;;;;;
23.11.2017;3624.95;2829;3621.21;2500;1641;151.039375;150.88375;11;2017;-3.1;290.4166667;301.923125;;;;;;
24.11.2017;3446.5;2605;3452.37;2367;1896;143.6041667;143.8485417;11;2017;0;286.1666667;287.4527083;;;;;;
25.11.2017;3753.5;2466;3695.95;2300;2022;156.3958333;153.9979167;11;2017;2;282.8333333;310.39375;;;;;;
26.11.2017;3666.28;2468;3644.26;2333;2121;152.7614583;151.8441667;11;2017;2.9;288.4166667;304.605625;;;;;;
27.11.2017;3800.31;2519;3600.65;2206;1976;158.34625;150.026875;11;2017;2.1;279.2083333;308.373125;;;;;;
28.11.2017;3803.96;2627;3838.31;2356;1710;158.4983333;159.9295833;11;2017;1.2;278.875;318.4279167;;;;;;
29.11.2017;3841.34;2511;3785.66;2347;1803;160.0558333;157.7358333;11;2017;1.1;277.5416667;317.7916667;;;;;;
30.11.2017;3691.45;2569;3696.54;2216;2039;153.8102083;154.0225;11;2017;-0.2;284.3333333;307.8327083;;;;;;
01.12.2017;3723.99;2504;3733.06;2306;1788;155.16625;155.5439583;12;2017;0.8;274.9166667;310.7102083;;;;;;
02.12.2017;3801.64;2395;3798.82;2302;1929;158.4016667;158.2841667;12;2017;1.5;276.0833333;316.6858333;;;;;;
03.12.2017;3726.46;2441;3718.09;2276;1952;155.2691667;154.9202083;12;2017;1.8;277.875;310.189375;;;;;;
04.12.2017;3379.44;2357;3384.21;2282;2203;140.8097917;141.0085417;12;2017;0.5;285.0833333;281.8183333;;;;;;
05.12.2017;3704.03;2348;3643.27;2177;2418;154.3345833;151.8029167;12;2017;-0.4;289.2916667;306.1375;;;;;;
06.12.2017;3368.34;2352;3375.95;2166;2723;140.3475;140.664375;12;2017;-0.8;301.7083333;281.011875;;;;;;
07.12.2017;3661.05;2693;3658.8;2299;2297;152.5435417;152.45;12;2017;-2.4;303.7083333;304.9935417;;;;;;
08.12.2017;3603.98;2182;3605.74;1966;3174;150.1658333;150.2391667;12;2017;-1.2;305.0833333;300.405;;;;;;
09.12.2017;3801.11;2342;3793.12;2148;2531;158.3795833;158.0466667;12;2017;2.2;292.5416667;316.42625;;;;;;
10.12.2017;3702.26;2331;3732.49;2121;2539;154.260625;155.5204167;12;2017;1.1;291.2916667;309.7810417;;;;;;
11.12.2017;3958.23;1926;3927.02;2084;3004;164.92625;163.625625;12;2017;0.4;292.25;328.551875;;;;;;
12.12.2017;3603.92;2341;3604.02;1979;2709;150.163125;150.1675;12;2017;-0.3;292.875;300.330625;;;;;;
13.12.2017;3349.04;2383;3347.82;2224;2385;139.5433333;139.4925;12;2017;1.8;291.3333333;279.0358333;;;;;;
14.12.2017;3773.94;2514;59.88;0;4664;157.2475;2.495;12;2017;0.7;299.0833333;159.7425;;;;;;
15.12.2017;4022.47;1935;0;0;5205;167.6029167;0;12;2017;0.5;297.5;167.6029167;;;;;;
16.12.2017;3753.11;2032;0;0;4904;156.379375;0;12;2017;1.4;289;156.379375;;;;;;
17.12.2017;3266.31;565;0;0;5833;136.09625;0;12;2017;0.6;266.5833333;136.09625;;;;;;
18.12.2017;3656.8;2716;1593.05;872;3026;152.3666667;66.376875;12;2017;0.8;275.5833333;218.7435417;;;;;;
19.12.2017;3964.15;2085;3967.96;2083;2804;165.1727083;165.3316667;12;2017;-1.3;290.5;330.504375;;;;;;
20.12.2017;3709.54;2279;3706.96;2305;2627;154.5641667;154.4564583;12;2017;-2.9;300.4583333;309.020625;;;;;;
21.12.2017;3646.04;2175;3591.17;2225;3039;151.918125;149.631875;12;2017;-1.9;309.9583333;301.55;;;;;;
22.12.2017;3770;2299;3778.03;2137;2755;157.0833333;157.4179167;12;2017;0.3;299.625;314.50125;;;;;;
23.12.2017;3732.18;2106;3690.6;1979;3167;155.5075;153.7747917;12;2017;-0.7;302.1666667;309.2822917;;;;;;
24.12.2017;3506.98;2165;3482.93;2017;3160;146.1239583;145.1220833;12;2017;-1;305.9166667;291.2460417;;;;;;
25.12.2017;3906.59;2427;3894.63;2186;3186;162.7745833;162.27625;12;2017;-2.5;324.9583333;325.0508333;;;;;;
26.12.2017;3844.5;2050;3825.33;2039;3209;160.1875;159.38875;12;2017;0.3;304.0833333;319.57625;;;;;;
27.12.2017;3715.86;2178;3722.36;2070;2648;154.8272917;155.0983333;12;2017;2.4;287.3333333;309.925625;;;;;;
28.12.2017;3824.63;2268;3758;2135;1930;159.3595833;156.5833333;12;2017;1.6;263.875;315.9429167;;;;;;
29.12.2017;3847.79;2211;3822.63;2195;1114;160.3245833;159.2760417;12;2017;2.9;230;319.600625;;;;;;
30.12.2017;3896.77;2196;3859.67;2185;848;162.3652083;160.8195833;12;2017;3.4;217.875;323.1847917;;;;;;
31.12.2017;3661.05;2527;3695.85;2276;1886;152.54375;153.99375;12;2017;1.5;278.7083333;306.5375;;;;;;
01.01.2018;3083.73;2578;3032.93;2345;1556;128.48875;126.3720833;1;2018;0.5;269.9583333;254.8608333;;;;;;
02.01.2018;3748.77;2268;3766.42;2251;2016;156.19875;156.9341667;1;2018;3.6;272.2916667;313.1329167;;;;;;
03.01.2018;4019.27;2423;4012.19;2187;1556;167.4695833;167.1745833;1;2018;2.2;256.9166667;334.6441667;;;;;;
04.01.2018;4035.85;2344;4041.65;2213;1721;168.1604167;168.401875;1;2018;2.2;261.5833333;336.5622917;;;;;;
05.01.2018;3959.76;2232;3936.31;2233;1779;164.99;164.0129167;1;2018;3.5;260.1666667;329.0029167;;;;;;
06.01.2018;3909.22;2059;3865.73;2145;2126;162.8839583;161.071875;1;2018;2.4;263.75;323.9558333;;;;;;
07.01.2018;3876.44;2634;3832.07;2413;1417;161.518125;159.669375;1;2018;-1;269.3333333;321.1875;;;;;;
08.01.2018;3879.89;2676;3849.32;2339;1776;161.661875;160.3883333;1;2018;-1.7;282.9583333;322.0502083;;;;;;
09.01.2018;3762.45;2420;3759.23;2248;2560;156.7685417;156.6345833;1;2018;-2.7;301.1666667;313.403125;;;;;;
10.01.2018;3854.83;2505;3772.71;2364;2346;160.6179167;157.1960417;1;2018;-0.2;300.625;317.8139583;;;;;;
11.01.2018;3146.88;2586;3138.59;2357;2506;131.12;130.774375;1;2018;-1.9;310.375;261.894375;;;;;;
12.01.2018;3771.46;2493;3745.16;2228;3082;157.1441667;156.048125;1;2018;-3.2;325.125;313.1922917;;;;;;
13.01.2018;3946.16;2900;3847.49;2587;2858;164.423125;160.311875;1;2018;-5.7;347.7083333;324.735;;;;;;
14.01.2018;3757.39;2628;3749;2361;3323;156.5577083;156.2083333;1;2018;-4.6;346.3333333;312.7660417;;;;;;
15.01.2018;3919.75;2929;3918.56;2661;3088;163.3227083;163.273125;1;2018;-7.4;361.5833333;326.5958333;;;;;;
16.01.2018;4011.57;2923;4014.39;2706;3242;167.1485417;167.2660417;1;2018;-9.1;369.625;334.4145833;;;;;;
17.01.2018;3937.5;2879;3941.69;2676;3281;164.0622917;164.236875;1;2018;-7.1;368.1666667;328.2991667;;;;;;
18.01.2018;4039.57;2659;4031.14;1811;2135;168.3154167;167.9641667;1;2018;-5.5;275.2083333;336.2795833;;;;;;
19.01.2018;3951.35;2467;3889.76;1436;2292;164.6395833;162.073125;1;2018;-2.7;258.125;326.7127083;;;;;;
20.01.2018;4219.69;1889;4285.98;1672;2504;175.8202083;178.5822917;1;2018;-4.9;252.7083333;354.4025;;;;;;
21.01.2018;4068.17;2523;4060.24;2532;1186;169.506875;169.1766667;1;2018;-8.9;260.0416667;338.6835417;;;;;;
22.01.2018;4128.08;2786;4072.84;2725;882;172.0033333;169.7016667;1;2018;-11.1;266.375;341.705;;;;;;
23.01.2018;4029.03;2797;4014.57;2700;984;167.87625;167.27375;1;2018;-12.7;270.0416667;335.15;;;;;;
24.01.2018;3804.93;2560;3777.74;2522;1213;158.5385417;157.4058333;1;2018;-5.7;262.2916667;315.944375;;;;;;
25.01.2018;3719.06;1972;3721.96;1814;2603;154.960625;155.0814583;1;2018;0.3;266.2083333;310.0420833;;;;;;
26.01.2018;3795.05;2535;3780.25;2237;3781;158.1270833;157.5104167;1;2018;3.7;356.375;315.6375;;;;;;
27.01.2018;3664.18;2531;3632.93;2195;3231;152.6741667;151.3720833;1;2018;2;331.5416667;304.04625;;;;;;
28.01.2018;3773.52;2446;3545.54;1979;4202;157.2297917;147.730625;1;2018;0.8;359.4583333;304.9604167;;;;;;
29.01.2018;3857.77;2320;3836.33;1889;4327;160.7404167;159.8470833;1;2018;-1;355.6666667;320.5875;;;;;;
30.01.2018;3667.93;2441;3639.89;2227;3426;152.8304167;151.661875;1;2018;-5.5;337.25;304.4922917;;;;;;
31.01.2018;3837.01;2844;3842.95;2612;3093;159.8754167;160.1229167;1;2018;-8.4;356.2083333;319.9983333;;;;;;
01.02.2018;3595.03;2695;3570.11;2453;3818;149.7927083;148.754375;2;2018;-8.6;373.5833333;298.5470833;;;;;;
02.02.2018;3792.74;1901;3806.32;1634;5334;158.0308333;158.5964583;2;2018;-2.3;369.5416667;316.6272917;;;;;;
03.02.2018;1067.65;846;1186.92;738;4565;44.48520833;49.455;2;2018;-4.9;256.2083333;93.94020833;;;;;;
04.02.2018;3001.16;1295;3804.25;1703;6392;125.0483333;158.5102083;2;2018;-7.1;391.25;283.5585417;;;;;;
05.02.2018;2211.26;1110;3933.59;2337;5563;92.13583333;163.899375;2;2018;-6.7;375.4166667;256.0352083;;;;;;
06.02.2018;2104.22;1076;3875.45;2490;5487;87.67583333;161.4770833;2;2018;-7.9;377.2083333;249.1529167;;;;;;
07.02.2018;2093.91;989;3865.95;2382;5791;87.24604167;161.0810417;2;2018;-8;381.75;248.3270833;;;;;;
08.02.2018;2086.23;1048;3847.71;2364;5606;86.92604167;160.3210417;2;2018;-4;375.75;247.2470833;;;;;;
09.02.2018;1835.53;646;3829.82;1808;6322;76.48020833;159.575625;2;2018;-5.1;365.6666667;236.0558333;;;;;;
10.02.2018;2091.33;1215;70.55;0;7428;87.13875;2.939375;2;2018;-3.9;360.125;90.078125;;;;;;
11.02.2018;3172.77;1875;0;0;6813;132.1985417;0;2;2018;-3.6;362;132.1985417;;;;;;
12.02.2018;3701.77;2441;0;0;6212;154.2404167;0;2;2018;-1.5;360.5416667;154.2404167;;;;;;
13.02.2018;3573.29;2421;0;0;5872;148.886875;0;2;2018;-1;345.5416667;148.886875;;;;;;
14.02.2018;3826.84;2806;0;0;5364;159.4514583;0;2;2018;-4.4;340.4166667;159.4514583;;;;;;
15.02.2018;3871.88;2910;0;0;5375;161.328125;0;2;2018;-7;345.2083333;161.328125;;;;;;
16.02.2018;3561.01;2743;0;0;5574;148.3754167;0;2;2018;-6;346.5416667;148.3754167;;;;;;
17.02.2018;3111.69;1572;0;0;6627;129.6535417;0;2;2018;-4.3;341.625;129.6535417;;;;;;
18.02.2018;3604.61;2402;172.81;0;5832;150.1920833;7.200416667;2;2018;-3.9;343.0833333;157.3925;;;;;;
19.02.2018;3815.58;2373;4.73;0;5897;158.9825;0.197083333;2;2018;-4.7;344.5833333;159.1795833;;;;;;
20.02.2018;3806.26;2869;0;0;5731;158.5941667;0;2;2018;-9.5;358.3333333;158.5941667;;;;;;
21.02.2018;3982.67;2916;2406.29;1291;4991;165.944375;100.261875;2;2018;-15.6;383.25;266.20625;;;;;;
22.02.2018;3781.39;2445;3737.9;2210;5001;157.5579167;155.745625;2;2018;-14.6;402.3333333;313.3035417;;;;;;
23.02.2018;3817.94;2588;3822.43;2459;4625;159.0808333;159.2679167;2;2018;-12.2;403;318.34875;;;;;;
24.02.2018;3802.58;2823;3743.62;2559;3995;158.440625;155.9839583;2;2018;-13.5;390.7083333;314.4245833;;;;;;
25.02.2018;3650.15;2784;3641.52;2523;4222;152.089375;151.7297917;2;2018;-10.3;397.0416667;303.8191667;;;;;;
26.02.2018;3589.19;2738;3544.85;2473;4333;149.549375;147.701875;2;2018;-12.7;397.6666667;297.25125;;;;;;
27.02.2018;3926.56;2903;3901.09;2594;4234;163.6064583;162.5454167;2;2018;-16.5;405.4583333;326.151875;;;;;;
28.02.2018;3891.09;2896;3914.9;2630;4359;162.1285417;163.1208333;2;2018;-16.3;411.875;325.249375;;;;;;
01.03.2018;3768.86;2892;3323.87;2057;5370;157.0358333;138.4945833;3;2018;-15.1;429.9583333;295.5304167;;;;;;
02.03.2018;3790.09;2892;3751.83;2550;5877;157.9202083;156.3260417;3;2018;-10.5;471.625;314.24625;;;;;;
03.03.2018;3411.35;2645;3373.45;2351;4963;142.1395833;140.5602083;3;2018;-9.8;414.9583333;282.6997917;;;;;;
04.03.2018;3599.71;2639;3565.54;2434;4062;149.9877083;148.5641667;3;2018;-10.1;380.625;298.551875;;;;;;
05.03.2018;3387.54;2635;3347.72;2389;3875;141.1472917;139.4883333;3;2018;-8.5;370.7916667;280.635625;;;;;;
06.03.2018;3831.54;2852;3781.86;2587;3963;159.6472917;157.5772917;3;2018;-9.1;391.75;317.2245833;;;;;;
07.03.2018;3849.09;2894;3759.46;2577;3960;160.37875;156.6439583;3;2018;-8.4;392.9583333;317.0227083;;;;;;
08.03.2018;3456.08;2643;3486.19;2413;3881;144.0033333;145.2579167;3;2018;-5.1;372.375;289.26125;;;;;;
09.03.2018;3801.97;2476;3745.65;2360;3915;158.4152083;156.0685417;3;2018;-1.8;364.625;314.48375;;;;;;
10.03.2018;3669.23;2659;3632.18;2317;3456;152.8845833;151.3408333;3;2018;-0.7;351.3333333;304.2254167;;;;;;
11.03.2018;3235.23;2588;3210.91;2306;3164;134.8010417;133.7879167;3;2018;0.5;335.75;268.5889583;;;;;;
12.03.2018;3448.04;2554;3443.22;2133;2981;143.668125;143.4675;3;2018;0.6;319.5;287.135625;;;;;;
13.03.2018;3672.49;2149;3660.9;2125;3095;153.0202083;152.5372917;3;2018;2.4;307.0416667;305.5575;;;;;;
14.03.2018;3672.37;2094;3678;1947;3187;153.0154167;153.25;3;2018;1.3;301.1666667;306.2654167;;;;;;
15.03.2018;3841.55;2820;3845.04;2608;2343;160.0645833;160.21;3;2018;-6.6;323.7916667;320.2745833;;;;;;
16.03.2018;3858.29;2899;3860.67;2618;2462;160.761875;160.86125;3;2018;-8.8;332.4583333;321.623125;;;;;;
17.03.2018;3880.95;2869;3885.63;2572;2529;161.7060417;161.9010417;3;2018;-7.1;332.0833333;323.6070833;;;;;;
18.03.2018;3601.06;2532;3605.29;2460;2825;150.0441667;150.2204167;3;2018;-3.4;325.7083333;300.2645833;;;;;;
19.03.2018;49.17;0;3579.83;2165;5512;2.04875;149.159375;3;2018;-0.3;319.875;151.208125;;;;;;
20.03.2018;0;0;3472.26;2247;5429;0;144.6772917;3;2018;-1.7;319.8333333;144.6772917;;;;;;
21.03.2018;0;0;3826.08;2587;5521;0;159.4197917;3;2018;-6.8;337.8333333;159.4197917;;;;;;
22.03.2018;0;0;3759.54;2133;7346;0;156.6472917;3;2018;-1.5;394.9583333;156.6472917;;;;;;
23.03.2018;0;0;3651.72;1947;6592;0;152.1547917;3;2018;-2.8;355.7916667;152.1547917;;;;;;
24.03.2018;0;0;3853.64;2335;5160;0;160.5683333;3;2018;-6.3;312.2916667;160.5683333;;;;;;
25.03.2018;0;0;3719.47;2185;5106;0;154.9779167;3;2018;1.5;303.7916667;154.9779167;;;;;;
26.03.2018;1802.95;1206;3231.64;2317;3914;75.12270833;134.6516667;3;2018;-2.2;309.875;209.774375;;;;;;
27.03.2018;3370.14;2701;3245.36;2340;2643;140.4222917;135.223125;3;2018;-5.9;320.1666667;275.6454167;;;;;;
28.03.2018;3349.87;2583;3346.13;2333;2952;139.5779167;139.4220833;3;2018;-5.7;327.8333333;279;;;;;;
29.03.2018;3927.25;2297;3864.92;2042;3290;163.6352083;161.0383333;3;2018;-2.3;317.875;324.6735417;;;;;;
30.03.2018;3261.65;2624;3203.59;2331;2429;135.901875;133.4827083;3;2018;-2.1;307.6666667;269.3845833;;;;;;
31.03.2018;4044.73;2794;4050.64;2391;2151;168.5304167;168.7764583;3;2018;-0.3;305.6666667;337.306875;;;;;;
01.04.2018;3792.51;2649;2888.18;1632;2876;158.0210417;120.3408333;4;2018;0.1;298.2083333;278.361875;;;;;;
02.04.2018;3959.71;1974;3976.95;1928;2800;164.9879167;165.7060417;4;2018;2.7;279.25;330.6939583;;;;;;
03.04.2018;3960.08;2049;3947.73;1747;2782;165.003125;164.4885417;4;2018;0.9;274.0833333;329.4916667;;;;;;
04.04.2018;3959.94;2291;3960.45;2234;1597;164.9975;165.01875;4;2018;3.3;255.0833333;330.01625;;;;;;
05.04.2018;4099.32;2074;4118.61;1985;1626;170.8047917;171.60875;4;2018;8.8;236.875;342.4135417;;;;;;
06.04.2018;3993.21;1895;4000.97;1650;1645;166.3835417;166.706875;4;2018;6.4;216.25;333.0904167;;;;;;
07.04.2018;4156.28;2360;2130.05;1013;2000;173.1783333;88.75208333;4;2018;2.5;223.875;261.9304167;;;;;;
08.04.2018;3918.14;2593;1971.49;1122;1515;163.255625;82.14541667;4;2018;5.1;217.9166667;245.4010417;;;;;;
09.04.2018;3771.9;1991;2983.07;1391;1614;157.1625;124.2945833;4;2018;10.2;208.1666667;281.4570833;;;;;;
10.04.2018;3833.22;2022;3839.38;1896;1342;159.7172917;159.9739583;4;2018;4;219.1666667;319.69125;;;;;;
11.04.2018;3799.56;2300;3759.36;2118;950;158.3147917;156.6397917;4;2018;3.7;223.6666667;314.9545833;;;;;;
12.04.2018;3715.18;2323;3720.61;2089;1053;154.7991667;155.0252083;4;2018;3.5;227.7083333;309.824375;;;;;;
13.04.2018;3360.33;2166;3353.19;1867;1172;140.0135417;139.7160417;4;2018;5.5;216.875;279.7295833;;;;;;
14.04.2018;3242.27;1955;3190.53;1580;1459;135.094375;132.9385417;4;2018;8.9;208.0833333;268.0329167;;;;;;
15.04.2018;2959.75;1896;2954.47;1627;1464;123.3227083;123.1027083;4;2018;10.6;207.7916667;246.4254167;;;;;;
16.04.2018;3442.75;1868;3390.59;1587;1682;143.4479167;141.2745833;4;2018;8.9;214.0416667;284.7225;;;;;;
17.04.2018;3491.91;1708;3432.11;1555;1732;145.49625;143.0045833;4;2018;10.2;208.125;288.5008333;;;;;;
18.04.2018;3848.23;1807;3842.22;1728;1427;160.3429167;160.0922917;4;2018;6.4;206.75;320.4352083;;;;;;
19.04.2018;3777.36;1936;3752.57;1963;342;157.39;156.3570833;4;2018;7.4;176.7083333;313.7470833;;;;;;
20.04.2018;3684.07;1747;3728.46;1702;409;153.5029167;155.3522917;4;2018;6.8;160.75;308.8552083;;;;;;
21.04.2018;3368.81;1957;3718.35;1487;395;140.3670833;154.9310417;4;2018;6;159.9583333;295.298125;;;;;;
